Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_703,481,50x50,0.05,N/A,N/A,N/A,N/A,19721,1.47946,5.37532,2.24258e+07,2.24258,17.035,0.52,"25,17"
vib_new_273,481,50x50,0.05,N/A,N/A,N/A,N/A,21792,1.47946,5.37532,2.87175e+07,2.87175,17.0999,0.42,"30,24"
vib_new_906,481,50x50,0.05,N/A,N/A,N/A,N/A,15327,1.47946,5.37532,3.27511e+07,3.27511,17.1593,0.38,"28,21"
vib_new_805,481,50x50,0.05,N/A,N/A,N/A,N/A,15052,1.47946,5.37532,2.48585e+07,2.48585,16.5555,0.45,"26,23"
vib_new_316,481,50x50,0.05,N/A,N/A,N/A,N/A,15496,1.47946,5.37532,2.76850e+07,2.76850,16.7357,0.41,"26,24"
vib_new_1464,481,50x50,0.05,N/A,N/A,N/A,N/A,15502,1.47946,5.37532,3.20241e+07,3.20241,16.8934,0.25,"19,22"
vib_new_1043,481,50x50,0.05,N/A,N/A,N/A,N/A,17493,1.47946,5.37532,2.51590e+07,2.51590,17.1064,0.46,"24,23"
vib_new_1411,481,50x50,0.05,N/A,N/A,N/A,N/A,18218,1.47946,5.37532,2.43977e+07,2.43977,16.6684,0.39,"28,22"
vib_new_277,481,50x50,0.05,N/A,N/A,N/A,N/A,15299,1.47946,5.37532,2.41820e+07,2.41820,16.7727,0.37,"27,25"
vib_new_1057,481,50x50,0.05,N/A,N/A,N/A,N/A,14612,1.47946,5.37532,3.05479e+07,3.05479,16.572,0.34,"27,23"
vib_new_1056,481,50x50,0.05,N/A,N/A,N/A,N/A,16302,1.47946,5.37532,2.57625e+07,2.57625,16.4647,0.5,"28,26"
vib_new_1098,481,50x50,0.05,N/A,N/A,N/A,N/A,22183,1.47946,5.37532,2.36112e+07,2.36112,17.054,0.35,"18,24"
vib_new_1190,481,50x50,0.05,N/A,N/A,N/A,N/A,18166,1.47946,5.37532,2.10947e+07,2.10947,16.7758,0.43,"28,22"
vib_new_972,481,50x50,0.05,N/A,N/A,N/A,N/A,13808,1.47946,5.37532,3.35382e+07,3.35382,17.0726,0.38,"19,20"
vib_new_422,481,50x50,0.05,N/A,N/A,N/A,N/A,17959,1.47946,5.37532,2.14809e+07,2.14809,16.6766,0.53,"28,18"
vib_new_881,481,50x50,0.05,N/A,N/A,N/A,N/A,14136,1.47946,5.37532,2.93760e+07,2.93760,16.4987,0.29,"27,23"
vib_new_1408,481,50x50,0.05,N/A,N/A,N/A,N/A,13897,1.47946,5.37532,3.47067e+07,3.47067,17.0223,0.36,"26,27"
vib_new_1007,481,50x50,0.05,N/A,N/A,N/A,N/A,14418,1.47946,5.37532,2.64007e+07,2.64007,16.9259,0.35,"19,25"
vib_new_543,481,50x50,0.05,N/A,N/A,N/A,N/A,12889,1.47946,5.37532,2.78932e+07,2.78932,16.6159,0.35,"18,22"
vib_new_444,481,50x50,0.05,N/A,N/A,N/A,N/A,15600,1.47946,5.37532,3.05176e+07,3.05176,17.0946,0.37,"19,25"
vib_new_792,481,50x50,0.05,N/A,N/A,N/A,N/A,12972,1.47946,5.37532,2.82692e+07,2.82692,17.0907,0.38,"24,17"
vib_new_285,481,50x50,0.05,N/A,N/A,N/A,N/A,16481,1.47946,5.37532,2.58576e+07,2.58576,16.4816,0.34,"27,27"
vib_new_1006,481,50x50,0.05,N/A,N/A,N/A,N/A,10593,1.47946,5.37532,3.25948e+07,3.25948,16.9877,0.28,"28,17"
vib_new_916,481,50x50,0.05,N/A,N/A,N/A,N/A,21952,1.47946,5.37532,2.33261e+07,2.33261,17.5102,0.46,"26,24"
vib_new_836,481,50x50,0.05,N/A,N/A,N/A,N/A,12997,1.47946,5.37532,2.42249e+07,2.42249,16.8692,0.48,"25,21"
vib_new_639,481,50x50,0.05,N/A,N/A,N/A,N/A,17888,1.47946,5.37532,2.50983e+07,2.50983,17.3034,0.54,"23,20"
vib_new_200,481,50x50,0.05,N/A,N/A,N/A,N/A,18341,1.47946,5.37532,1.81164e+07,1.81164,17.1654,0.47,"19,26"
vib_new_1290,481,50x50,0.05,N/A,N/A,N/A,N/A,13236,1.47946,5.37532,2.82514e+07,2.82514,16.4895,0.33,"22,24"
vib_new_1337,481,50x50,0.05,N/A,N/A,N/A,N/A,17656,1.47946,5.37532,2.18086e+07,2.18086,17.0452,0.39,"23,21"
vib_new_689,481,50x50,0.05,N/A,N/A,N/A,N/A,15242,1.47946,5.37532,2.63663e+07,2.63663,16.8182,0.33,"19,25"
vib_new_813,481,50x50,0.05,N/A,N/A,N/A,N/A,15738,1.47946,5.37532,2.49200e+07,2.49200,16.7137,0.35,"28,22"
vib_new_23,481,50x50,0.05,N/A,N/A,N/A,N/A,15581,1.47946,5.37532,3.01291e+07,3.01291,16.9222,0.26,"21,19"
vib_new_434,481,50x50,0.05,N/A,N/A,N/A,N/A,13985,1.47946,5.37532,2.88816e+07,2.88816,16.5897,0.29,"27,22"
