Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_316,407,50x50,0.38,N/A,N/A,N/A,N/A,40475,1.47946,5.44193,2.76850e+07,2.76850,5.33593,0.36,"31,43"
vib_new_1464,407,50x50,0.38,N/A,N/A,N/A,N/A,46922,1.47946,5.44193,3.20241e+07,3.20241,4.65043,0.2,"43,25"
vib_new_1043,407,50x50,0.38,N/A,N/A,N/A,N/A,47829,1.47946,5.44193,2.51590e+07,2.51590,4.58812,0.31,"20,33"
vib_new_1411,407,50x50,0.38,N/A,N/A,N/A,N/A,47269,1.47946,5.44193,2.43977e+07,2.43977,4.82822,0.29,"24,16"
vib_new_277,407,50x50,0.38,N/A,N/A,N/A,N/A,43719,1.47946,5.44193,2.41820e+07,2.41820,4.72279,0.22,"20,16"
vib_new_1057,407,50x50,0.38,N/A,N/A,N/A,N/A,45046,1.47946,5.44193,3.05479e+07,3.05479,4.27316,0.25,"39,37"
vib_new_1056,407,50x50,0.38,N/A,N/A,N/A,N/A,52632,1.47946,5.44193,2.57625e+07,2.57625,4.66209,0.33,"24,32"
vib_new_1098,407,50x50,0.38,N/A,N/A,N/A,N/A,53565,1.47946,5.44193,2.36112e+07,2.36112,4.55371,0.24,"36,21"
vib_new_1190,407,50x50,0.38,N/A,N/A,N/A,N/A,48808,1.47946,5.44193,2.10947e+07,2.10947,4.83296,0.27,"21,37"
vib_new_972,407,50x50,0.38,N/A,N/A,N/A,N/A,43106,1.47946,5.44193,3.35382e+07,3.35382,4.63092,0.24,"37,32"
vib_new_422,407,50x50,0.38,N/A,N/A,N/A,N/A,56651,1.47946,5.44193,2.14809e+07,2.14809,4.36482,0.44,"26,19"
vib_new_881,407,50x50,0.38,N/A,N/A,N/A,N/A,36615,1.47946,5.44193,2.93760e+07,2.93760,4.86392,0.18,"38,34"
vib_new_1408,407,50x50,0.38,N/A,N/A,N/A,N/A,34768,1.47946,5.44193,3.47067e+07,3.47067,5.40843,0.23,"28,25"
vib_new_1007,407,50x50,0.38,N/A,N/A,N/A,N/A,36766,1.47946,5.44193,2.64007e+07,2.64007,4.86585,0.23,"15,18"
vib_new_543,407,50x50,0.38,N/A,N/A,N/A,N/A,35714,1.47946,5.44193,2.78932e+07,2.78932,4.37365,0.44,"21,25"
vib_new_444,407,50x50,0.38,N/A,N/A,N/A,N/A,51018,1.47946,5.44193,3.05176e+07,3.05176,5.24909,0.23,"31,27"
vib_new_792,407,50x50,0.38,N/A,N/A,N/A,N/A,36408,1.47946,5.44193,2.82692e+07,2.82692,5.31403,0.35,"26,21"
vib_new_285,407,50x50,0.38,N/A,N/A,N/A,N/A,43105,1.47946,5.44193,2.58576e+07,2.58576,4.62848,0.25,"13,37"
vib_new_1006,407,50x50,0.38,N/A,N/A,N/A,N/A,32464,1.47946,5.44193,3.25948e+07,3.25948,5.53552,0.25,"39,37"
vib_new_916,407,50x50,0.38,N/A,N/A,N/A,N/A,43380,1.47946,5.44193,2.33261e+07,2.33261,5.14317,0.23,"15,34"
vib_new_836,407,50x50,0.38,N/A,N/A,N/A,N/A,44507,1.47946,5.44193,2.42249e+07,2.42249,4.24872,0.39,"28,25"
vib_new_639,407,50x50,0.38,N/A,N/A,N/A,N/A,53039,1.47946,5.44193,2.50983e+07,2.50983,5.00861,0.31,"33,19"
vib_new_200,407,50x50,0.38,N/A,N/A,N/A,N/A,48935,1.47946,5.44193,1.81164e+07,1.81164,4.3378,0.34,"13,37"
vib_new_1290,407,50x50,0.38,N/A,N/A,N/A,N/A,40560,1.47946,5.44193,2.82514e+07,2.82514,4.8595,0.3,"38,25"
vib_new_1337,407,50x50,0.38,N/A,N/A,N/A,N/A,54639,1.47946,5.44193,2.18086e+07,2.18086,4.96116,0.35,"16,31"
vib_new_689,407,50x50,0.38,N/A,N/A,N/A,N/A,43440,1.47946,5.44193,2.63663e+07,2.63663,4.4424,0.22,"26,20"
vib_new_813,407,50x50,0.38,N/A,N/A,N/A,N/A,48074,1.47946,5.44193,2.49200e+07,2.49200,4.65342,0.26,"33,25"
vib_new_23,407,50x50,0.38,N/A,N/A,N/A,N/A,46625,1.47946,5.44193,3.01291e+07,3.01291,4.41597,0.2,"32,26"
