Architecture,6-LUTs,FPGA Size,Device Utilization,IO Utilization,CLB Utilization,Number of Nets,CLBs,Total Wirelength,Total Logic Block Area,Total Used Logic Block Area,Total Routing Area,Per Logic Tile,Critical Path,Maximum Routing Channel Utilization,Maximum Routing Channel Coordinate
vib_new_1006,172,50x50,0.07,N/A,N/A,N/A,N/A,15693,1.47946,1.0268,3.25948e+07,3.25948,3.8578,0.25,"15,10"
vib_new_916,172,50x50,0.07,N/A,N/A,N/A,N/A,20411,1.47946,1.0268,2.33261e+07,2.33261,3.4696,0.22,"15,18"
vib_new_836,172,50x50,0.07,N/A,N/A,N/A,N/A,19915,1.47946,1.0268,2.42249e+07,2.42249,3.1159,0.23,"9,24"
vib_new_639,172,50x50,0.07,N/A,N/A,N/A,N/A,22345,1.47946,1.0268,2.50983e+07,2.50983,3.27606,0.26,"19,11"
vib_new_200,172,50x50,0.07,N/A,N/A,N/A,N/A,23006,1.47946,1.0268,1.81164e+07,1.81164,3.23947,0.34,"10,22"
vib_new_1290,172,50x50,0.07,N/A,N/A,N/A,N/A,18759,1.47946,1.0268,2.82514e+07,2.82514,3.30626,0.19,"20,24"
vib_new_1337,172,50x50,0.07,N/A,N/A,N/A,N/A,23607,1.47946,1.0268,2.18086e+07,2.18086,3.34392,0.27,"22,25"
vib_new_689,172,50x50,0.07,N/A,N/A,N/A,N/A,20086,1.47946,1.0268,2.63663e+07,2.63663,3.17712,0.2,"15,12"
vib_new_813,172,50x50,0.07,N/A,N/A,N/A,N/A,21514,1.47946,1.0268,2.49200e+07,2.49200,3.37036,0.17,"21,24"
vib_new_23,172,50x50,0.07,N/A,N/A,N/A,N/A,20397,1.47946,1.0268,3.01291e+07,3.01291,3.47001,0.15,"16,12"
